design,size,offset,mazeEndIter,DRCCost,MarkerCost,FixedShapeCost,Decay,ripupMode,followGuide,DRC
16,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
16,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
16,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
16,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
16,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
16,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
16,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
16,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
16,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
16,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
16,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
16,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
16,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
16,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
16,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
16,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
16,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
16,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
16,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
16,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
16,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
16,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
16,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
16,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
16,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
16,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
16,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
16,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
16,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
16,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
16,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
16,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
16,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
16,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
16,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
16,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
16,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
16,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
16,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
16,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
16,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
17,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,928
17,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,1378
17,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,1305
17,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,285
17,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,3
17,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
17,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
17,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
17,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
17,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
17,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
17,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
17,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
17,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
17,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
17,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
17,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
17,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
17,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
17,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
17,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
17,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
17,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
17,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
17,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
17,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
17,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
17,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
17,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
17,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
17,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
17,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
17,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
17,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
17,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
17,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
17,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
17,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
17,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
17,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
17,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
17,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
17,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
17,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
17,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
17,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
17,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
17,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
17,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
17,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
17,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
17,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
17,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
17,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
17,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
17,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
17,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
17,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
17,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
17,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
17,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
17,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
17,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
17,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
17,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
18,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,11941
18,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,1333
18,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,976
18,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,50
18,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
18,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
18,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
18,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
18,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
18,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
18,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
18,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
18,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
18,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
18,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
18,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
18,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
18,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
18,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
18,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
18,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
18,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
18,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
18,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
18,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
18,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
18,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
18,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
18,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
18,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
18,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
18,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
18,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
18,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
18,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
18,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
18,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
18,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
18,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
18,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
18,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
18,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
18,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
18,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
18,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
18,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
18,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
18,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
18,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
18,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
18,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
18,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
18,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
18,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
18,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
18,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
18,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
18,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
18,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
18,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
18,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
18,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
18,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
18,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
18,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
19,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,32773
19,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,4595
19,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,3485
19,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,279
19,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,31
19,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
19,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
19,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
19,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
19,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
19,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
19,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
19,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
19,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
19,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
19,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
19,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
19,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
19,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
19,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
19,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
19,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
19,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
19,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
19,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
19,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
19,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
19,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
19,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
19,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
19,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
19,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
19,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
19,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
19,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
19,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
19,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
19,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
19,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
19,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
19,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
19,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
19,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
19,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
19,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
19,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
19,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
19,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
19,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
19,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
19,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
19,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
19,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
19,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
19,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
19,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
19,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
19,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
19,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
19,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
19,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
19,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
19,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
19,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
19,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
20,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,75481
20,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,9594
20,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,7154
20,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,437
20,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,137
20,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,121
20,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,99
20,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,81
20,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,77
20,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,74
20,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,34
20,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,26
20,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,26
20,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,26
20,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,26
20,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,26
20,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,26
20,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,57
20,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,57
20,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,57
20,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,57
20,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,57
20,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,57
20,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
20,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
20,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
20,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
20,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
20,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
20,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
20,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
20,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
20,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
20,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
20,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
20,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
20,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
20,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
20,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
20,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
20,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
20,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
20,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
20,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
20,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
20,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
20,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
20,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
20,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
20,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
20,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
20,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
20,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
20,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
20,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
20,7.0,-5.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
20,7.0,-6.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
20,3.0,-1.0,8.0,8.0,32.0,800.0,0.999,ALL,False,0
20,7.0,0.0,64.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
20,7.0,-1.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
20,7.0,-2.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
20,7.0,-3.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
20,7.0,-4.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
20,7.0,-5.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
20,7.0,-6.0,64.0,512.0,512.0,800.0,0.999,DRC,False,0
21,7.0,0.0,3.0,8.0,0.0,8.0,0.95,ALL,True,65956
21,7.0,-2.0,3.0,8.0,8.0,8.0,0.95,ALL,True,14755
21,7.0,-5.0,3.0,8.0,8.0,8.0,0.95,ALL,True,12132
21,7.0,0.0,8.0,8.0,32.0,16.0,0.95,DRC,False,844
21,7.0,-1.0,8.0,8.0,32.0,16.0,0.95,DRC,False,86
21,7.0,-2.0,8.0,8.0,32.0,16.0,0.95,DRC,False,13
21,7.0,-3.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
21,7.0,-4.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
21,7.0,-5.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
21,7.0,-6.0,8.0,8.0,32.0,16.0,0.95,DRC,False,0
21,7.0,0.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
21,7.0,-1.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
21,7.0,-2.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
21,7.0,-3.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
21,7.0,-4.0,8.0,16.0,32.0,24.0,0.95,DRC,False,0
21,7.0,-5.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
21,7.0,-6.0,8.0,16.0,32.0,32.0,0.95,DRC,False,0
21,7.0,-3.0,8.0,8.0,32.0,32.0,0.95,ALL,False,0
21,7.0,0.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
21,7.0,-1.0,8.0,32.0,32.0,32.0,0.95,DRC,False,0
21,7.0,-2.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
21,7.0,-3.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
21,7.0,-4.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
21,7.0,-5.0,8.0,8.0,32.0,80.0,0.95,NEARDRC,False,0
21,7.0,-6.0,8.0,32.0,32.0,80.0,0.95,DRC,False,0
21,5.0,-2.0,8.0,8.0,32.0,80.0,0.95,ALL,False,0
21,7.0,0.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
21,7.0,-1.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
21,7.0,-2.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
21,7.0,-3.0,8.0,64.0,64.0,80.0,0.95,DRC,False,0
21,7.0,-4.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
21,7.0,-5.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
21,7.0,-6.0,8.0,64.0,64.0,400.0,0.95,DRC,False,0
21,3.0,-1.0,8.0,8.0,32.0,400.0,0.95,ALL,False,0
21,7.0,0.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
21,7.0,-1.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
21,7.0,-2.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
21,7.0,-3.0,8.0,8.0,32.0,400.0,0.95,NEARDRC,False,0
21,7.0,-4.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
21,7.0,-5.0,8.0,128.0,128.0,400.0,0.95,DRC,False,0
21,7.0,-6.0,8.0,128.0,128.0,800.0,0.99,DRC,False,0
21,3.0,-2.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
21,7.0,0.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
21,7.0,-1.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
21,7.0,-2.0,16.0,8.0,32.0,800.0,0.99,NEARDRC,False,0
21,7.0,-3.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
21,7.0,-4.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
21,7.0,-5.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
21,7.0,-6.0,16.0,128.0,128.0,800.0,0.99,DRC,False,0
21,3.0,0.0,8.0,8.0,32.0,800.0,0.99,ALL,False,0
21,7.0,0.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
21,7.0,-1.0,32.0,8.0,32.0,800.0,0.999,NEARDRC,False,0
21,7.0,-2.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
21,7.0,-3.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
21,7.0,-4.0,32.0,256.0,256.0,800.0,0.999,DRC,False,0
